Chain,Project,Symbol,Pool
BSC,beefy,SBUSDT,e403926e-1671-4d60-93d6-d1436e57d884
BSC,beefy,CAKE-BNB,4dfadc0a-544f-467e-adeb-03dca2f9dbcb
BSC,beefy,USDT-BUSD-USDC-DAI-4BELT,1f9d4142-4e7b-4c10-b17c-b003fbe9ca3a
BSC,beefy,ETH,f8eec6bd-9120-4fd4-9abf-d1db2e829924
BSC,beefy,BETU,56470431-e10e-4ea0-a4ce-6c14eba188e7
BSC,beefy,BNBX-BNB,1d890bb1-0028-492d-abe7-55c1489ec617
BSC,beefy,BNB,d81fb03a-0b1b-4996-9374-90bf30fb798c
BSC,beefy,BTCB-ETH,25b2d587-5332-4059-ba83-ef696cafa485
BSC,beefy,BUSD-BNB,35df35e4-02ae-4cd2-abcb-8c6dc502b31b
BSC,beefy,SBBUSD,fb696979-0753-41ec-8497-6d62dd566d45
BSC,beefy,BUSD-BNB,9c2ef78d-9129-4c4e-a0c4-44dbd91c1275
BSC,beefy,CEEK-BNB,291c0e36-cc4f-4955-87b7-8c0083876565
BSC,beefy,BTCB-BNB,968daa60-5bfe-46d2-a909-2811e67c254b
BSC,beefy,USDT-BUSD,9ef66488-40d3-410f-a76b-be646d4ddcd6
BSC,beefy,BTCB-BUSD,fd9629ea-0ca4-4cfa-95a5-1676ceeb1fd1
BSC,beefy,DAI-BUSD-USDC-USDT,a1f5df9c-c251-44a7-aab5-d08639bef45e
BSC,beefy,ETH-BNB,2769aa53-a099-4bae-a939-d413cf6cc1a9
BSC,beefy,JCHF-BUSD,59b926c3-4c64-4de6-b154-d7d5e5281e02
BSC,beefy,DOT-BNB,59561b93-2b53-4ac3-adce-1019393d0085
BSC,beefy,MAI-BUSD-USDC-USDT,807e479d-1303-4794-bf52-d4bf6dfdc86b
BSC,beefy,JBRL-BRZ,f2e73ba8-decd-4807-9b7a-1475439f00bf
BSC,beefy,ADA-BNB,1d426b31-226d-45b7-ab3d-dc6e206d8bac
BSC,beefy,TWT-BNB,9667b63f-8bfe-4af6-9e8d-03037f6d6de4
BSC,beefy,ADA-ETH,92caf470-0438-49d7-b702-1efcc3c55594
BSC,beefy,USDT-BUSD,3df352a6-529d-4191-b966-50838b539061
BSC,beefy,CAKE-BUSD,e85e740e-81dd-41cf-b65a-cbf94df3f13e
BSC,beefy,BIFI,46711dea-4fae-44de-b022-819b431e5068
BSC,beefy,USDT-USDC,8243a57c-cc26-4daa-b016-ba9a0cc2e57a
BSC,beefy,USDC-BUSD,752be3ce-a2c2-4223-ab4b-f2c46fa1433a
BSC,beefy,ADA-BNB,6b269a1d-d0b7-4aeb-a96b-9f282ea78d86
BSC,beefy,EMP-ETH,07fdca91-65e3-4e1d-a4d0-b3a6aa01c36a
BSC,beefy,MATIC-BNB,5c8de0b1-e5bb-4203-a99c-4faa89e2e932
BSC,beefy,ADA-BNB,610de7e8-6fb6-416c-8169-9b11d5d9d237
BSC,beefy,BANANA,752a1111-3aeb-46e4-803f-51e095888b6a
BSC,beefy,BANANA-BNB,4bbf1afc-2b99-4e64-90fa-408b9c35035f
BSC,beefy,ETH-BTCB,4a7d51e7-f2ac-48a2-a223-a3b9bd744312
BSC,beefy,BTCB-BNB,f139845a-4744-4bc7-83f4-12bab2e16069
BSC,beefy,UNI-BNB,bdcc5817-b7b0-4e92-bcb4-44d71c22c556
BSC,beefy,USDT-BUSD,1442d7d9-6bd6-4cdf-9a63-2e41a9fb5ad5
BSC,beefy,BIFI-BNB,6b8ed204-ad19-492f-92b7-77302ea86aff
BSC,beefy,CAKE-USDT,3e685ca5-79a1-4f9f-80c7-b711ea7930d9
BSC,beefy,USDT-USDC,ecbf43f0-4e66-4e9c-aaa1-4a43058bca5d
BSC,beefy,USDT-BNB,54f717e6-ec99-4487-b8f6-b2b2493661d9
BSC,beefy,LINK-BNB,f43cdde1-1e48-49ff-b634-0a9bc9e7ff55
BSC,beefy,BTCB-ETH,563715b9-7a4c-42fa-b054-1ac901649660
BSC,beefy,INJ-BNB,6b9903d4-b0dc-46fc-9745-c22c3cb1a5b8
BSC,beefy,AVAX-USDT,d5be6ff7-6409-48c3-b46b-cb002bdcb677
BSC,beefy,UNI-BNB,9e59f27a-d9bb-4c15-8b9b-184454d16643
BSC,beefy,ETH-USDC,9bd0b642-8322-4fd3-9501-a4f1a76605ba
BSC,beefy,USDC-BUSD,0f56ea01-42e6-4063-bdc6-189346c14cd4
BSC,beefy,AVAX-BNB,b6406f69-6212-4e8c-889b-d870b79eeec1
BSC,beefy,DOGE-BNB,866be183-3203-43c8-89ed-d3f971102651
BSC,beefy,BIFI-BNB,8786a9d0-9cab-4e81-941d-23f67d28ad2f
BSC,beefy,ETH,040aa2e6-372b-482c-98c1-7ad0feb2fa38
BSC,beefy,BTCB,04b3c6cf-22c7-45eb-9de7-b5657477484e
BSC,beefy,AAVE-BNB,585ce661-eb3e-44d5-8ff4-81822b2a1ed9
BSC,beefy,ABNBB-BNB,9651cfc3-2407-4977-b42e-e9a82cf050e1
BSC,beefy,BUSD-USDC,92ae91ce-b98a-4f3a-8c8f-cd2cbd46c692
BSC,beefy,DOT-BNB,3ad7aa40-5b8d-4e0d-94ef-7063a1dc10e0
BSC,beefy,CYT-BNB,092565e6-1264-43dc-bbd8-b0e152ced52c
BSC,beefy,LTC-BNB,8e6e2b1e-f161-4811-a2d0-559f2d5ec7a6
BSC,beefy,ETH-BNB,ca35a4e2-1ed2-4a80-8d49-233bf4793475
BSC,beefy,DIBS-BNB,1cede81b-81ee-4a9d-b830-2c588d090626
BSC,beefy,ETH-BNB,5c8cde71-48aa-494c-84a7-c8caaf901fd7
BSC,beefy,USDT-USDC,db6e43b2-e709-46cc-b857-9a4e0083f86e
BSC,beefy,BIFI-BNB,8f872262-2555-4f90-86ef-017dd161cf34
BSC,beefy,FIL-BNB,2fc69920-d6ec-410f-9a21-43a1ec93c6f3
BSC,beefy,NEAR-BNB,36e5d3a3-cb14-450e-ac79-3268866b22f4
BSC,beefy,CEEK-BNB,a46235b9-58d4-4c51-a802-5cbc1de00e22
BSC,beefy,BNB-USDT,2b7dbe5b-bac9-446a-b6ba-505912ecb269
BSC,beefy,CELR-BNB,46dcb935-ab3d-45f6-b0c0-01d871796dea
BSC,beefy,TWT-BNB,ee9d7cea-cbd6-4663-a433-90089058fa3b
BSC,beefy,SHIB-BNB,dd7d7c60-f942-41ce-81f6-810b57f61180
BSC,beefy,BUSD-BNB,76245486-dcc8-4d3b-a15c-18fa487f21ff
BSC,beefy,TOR-BUSD,429408b4-8dd5-4238-a58c-7bdf22c6d203
BSC,beefy,BANANA-BUSD,deb1da1e-04e4-4579-9201-77df15b6383c
BSC,beefy,DOGE-BNB,deee7f21-0b12-476c-9f0e-82c24b2dda89
BSC,beefy,FTM-BNB,24bfaa52-8215-4fd6-9863-f60bcfdf2d0c
BSC,beefy,WOM-BUSD,1fc809a2-d67a-488a-b7e8-4bef797308a3
BSC,beefy,LINK-BNB,dd381dce-9b63-40db-9018-14870dfde84c
BSC,beefy,BABY-USDT,c5ac2f6b-78de-4799-97dc-212f6dbd3b37
BSC,beefy,ESHARE-BNB,8b649322-c5d9-4747-9784-1418cea97fef
BSC,beefy,USDT-BNB,95426a71-0b63-4e51-9fdb-9ab2ae95b114
BSC,beefy,XRP-BNB,28b99be4-ac53-4585-a1e5-bd1974a5cfce
BSC,beefy,BUSD,1ef337a5-9881-4756-8c72-47922679625a
BSC,beefy,C98-BNB,67616428-8ceb-422d-bec8-8f5724d74572
BSC,beefy,OOE-BNB,57794bac-8fa5-44be-b9c8-f5968fd9f34c
BSC,beefy,USDC-BNB,f000f8a4-30fb-4559-bd20-42fc76b5401f
BSC,beefy,FTM-USDT,23cf9822-644f-4061-a964-ecfbe17a09ce
BSC,beefy,NFTY,81c62546-b454-4574-8de2-0ae1c2caa64c
BSC,beefy,USDC-BNB,c2dd9d32-d645-4f22-a4c8-53feb2ce9a13
BSC,beefy,YEL-BNB,dcf9fddf-31c9-4619-ad14-2967400dda1a
BSC,beefy,JBRL-BRZ-BRZW,1958a7f8-6b2c-4430-8df8-b7778f44a554
BSC,beefy,BIFI-BNB,06648505-d830-46bc-802c-b8ee61ec4b0c
BSC,beefy,ETH-USDT,33b5cef5-7b8b-443c-af9c-73f142f1ae2d
BSC,beefy,XRP-BNB,a54c0638-ca2f-4eb8-9db2-7f43f02fc617
BSC,beefy,USDT-BUSD,eaf74317-99f3-4a22-ba19-7b2c416d39da
BSC,beefy,PBNB-BNB,ffbf5f59-da3f-4fd2-900d-7834490bc2b2
BSC,beefy,APE-BNB,afd701d1-71c4-4249-b487-f45e15d0e7da
BSC,beefy,SXP-BNB,c8456a4c-673a-48b5-b3b1-2353aee034c9
BSC,beefy,CHESS-USDC,f73a2d5b-06a6-4a0a-8bd9-99ddece002ad
BSC,beefy,USDD-BUSD,af475de4-3311-4358-b8f5-b521c521aa71
BSC,beefy,BELT-BNB,b5dc6c5a-3788-4c2d-853d-2cadee0ffa2e
BSC,beefy,BNBX-BNB,e6ac96e2-6a07-4a61-9744-04b0266212e7
BSC,beefy,ALICE-BNB,fa88b165-06cd-47f5-8ea9-2e059a8214b9
BSC,beefy,IOTA-BNB,168c7327-b119-4202-b077-85d0200e1ddc
BSC,beefy,BSW-BNB,a358c0c9-dc7e-4293-91f8-d4b814a3f817
BSC,beefy,YEL,9c489cfa-4752-4ed2-b7fa-293564e5d2cb
BSC,beefy,NEAR-USDT,e07a3f49-d1e5-4c9d-ba01-cd39c86c63a2
BSC,beefy,STARS-BNB,294a2797-8bf3-4387-b6f8-514409915ac2
BSC,beefy,ATOM-USDT,9a2cdcb1-64dd-4293-9f79-7bc5a38aa288
BSC,beefy,USDT-BUSD-USDC-DAI-4BELT,83de5c57-527c-402b-83dd-e6579f8394b2
BSC,beefy,BTCB-USDT,d820b69e-0c17-42bc-897e-a131e3172924
BSC,beefy,USDT-BUSD,1a8edf6c-5ee3-4e24-828c-49f84a4ace90
BSC,beefy,DSHARE-BNB,f1360687-fb1c-40c2-91e4-322e6543c8de
BSC,beefy,WATCH-BNB,5941afe2-9414-4300-82c2-4e3b765bb0a0
BSC,beefy,BUSD-BNB,a27578ad-8c54-4219-ad97-00b32da00c39
BSC,beefy,FRAX-BUSD,779ea725-c015-4d00-bb02-ca23ae2e1ff6
BSC,beefy,UST-BUSD,ba2d2fa4-08d3-4998-b7a0-412cf8a7bcfe
BSC,beefy,RAMP-BUSD,bce4c287-25fa-490f-b03e-a7c14fdf7473
BSC,beefy,POTS-BNB,970decce-0847-46f0-809e-bde4235561a4
BSC,beefy,SOL-BNB,4fa82123-53ab-48c2-9c53-a392700bdba6
BSC,beefy,DAI,6055720d-22ad-45d8-91ae-4345fa933ab0
BSC,beefy,COTI-BNB,e8446e14-7fa0-4baf-bc55-f6fae9474a5b
BSC,beefy,AVAX-BNB,3a52eac8-2f9d-49fa-bba1-5e46f6772a8f
BSC,beefy,BETH-ETH,5c392906-18de-4cb8-a271-e6d39d927367
BSC,beefy,CHR-BUSD,3cd356e8-d1cf-4288-b861-5a3e7bd93dc3
BSC,beefy,BIFI-BNB,d44bd79e-eef1-4a17-b475-139c4e86878b
BSC,beefy,XVS-BNB,db268cfb-754d-409f-a925-f340ae4c6717
BSC,beefy,SOL-USDT,71a15d9f-e35c-4929-a8f2-ed6c64ffe821
BSC,beefy,CHARGE-BUSD,1d776deb-851f-424c-87aa-56c4a70e1839
BSC,beefy,DAI-BUSD,475a587b-d3b9-45da-adbf-1448548b5340
BSC,beefy,GMT-USDC,e121d49c-1683-4aef-9c75-7564eb1ebace
BSC,beefy,TKO-BNB,68ccf974-13b6-4a16-ab44-fe0646573b55
BSC,beefy,ETH-USDT,3dc737e6-420a-436e-a858-ae68466559ca
BSC,beefy,FISH-BUSD,91b1263e-021c-4747-be13-e2bf24ad8b70
BSC,beefy,USDC,8e83c371-c879-40e4-b9f8-bf470856e35f
BSC,beefy,BAT-BNB,fefdbfb0-3a3d-4b89-be15-2175fd2de9e8
BSC,beefy,PACOCA-BNB,f867e132-88dc-4c9b-98d5-0eed595b0f21
BSC,beefy,ZEC-BNB,17aaccaa-0c63-4422-a7ba-a04aa20e3922
BSC,beefy,WINGS-BNB,e48d3eb8-dc15-4b1e-b608-ec1878a58617
BSC,beefy,XVS-BNB,f3933a9f-b7ce-4b4d-bc00-52a78534f5c3
BSC,beefy,FTM-BNB,6abf32a2-a31a-48cf-9589-ba1f7c4914a1
BSC,beefy,ALPACA-BUSD,abbc8d40-fa9e-4b6d-b3cf-d26cd2e02c71
BSC,beefy,RACA-BUSD,fda27022-594f-41f2-b2e4-d9056f814817
BSC,beefy,NFTY-BNB,7617fce9-0f77-41d4-96f0-01256bd48496
BSC,beefy,ONT-BNB,ea236d74-7736-4c02-ac19-204d159451ba
BSC,beefy,OASIS-BNB,3ef3b406-0c1d-4ad7-9df3-465c6723a30b
BSC,beefy,XRP-BNB,02c4d798-cf7c-4719-960f-6067bf11d692
BSC,beefy,MDX,12222dc7-c4f3-4742-abc6-e50a4d4ab131
BSC,beefy,BTCB-BNB,8c00c0b3-2a48-4ea9-9a3f-ec546361f47e
BSC,beefy,BABY-BNB,32a53048-3ee1-4fae-ba67-513e2d6bbde9
BSC,beefy,CAKE-BNB,f73ecae9-2d9c-43f6-b9d9-f8d706a46eee
BSC,beefy,BTCST-BNB,19259ab9-ede8-4382-bd29-d44775ae94c1
BSC,beefy,SNX-BNB,3c150d2d-640b-44e8-93ad-29522de546d3
BSC,beefy,MILK-USDT,6579c4f0-5442-4361-8e67-305365e533ab
BSC,beefy,USDC-BUSD,4ac04b1b-bbae-4d8e-b09e-d260556fc6e9
BSC,beefy,EPS-BNB,16e57dc2-1d18-444c-a9bd-79d8ed771877
BSC,biswap,USDT-WBNB,a1735d78-cab4-48a9-b098-61cd3b804a91
BSC,biswap,WBNB-BUSD,5c29a78f-78d6-4808-a253-54bdcd9a812a
BSC,biswap,USDT-BUSD,2495edd7-2dbe-439e-9572-0acaf1736ad2
BSC,biswap,ETH-BTCB,c8ef8115-2ff5-4bc6-87bb-a56eed834fb8
BSC,biswap,ETH-WBNB,0d416a62-3adf-42c1-b83a-1447fe10a85c
BSC,biswap,BTCB-WBNB,16586e82-2319-4eff-9a32-aa2feae51091
BSC,biswap,ETH-USDT,d87ae344-5552-431e-acca-57ca6ccaf878
BSC,biswap,BSW-WBNB,4084bb6d-fecd-43ff-bccf-bc57f0ec5268
BSC,biswap,USDT-BTCB,71ae65c6-7d8a-4690-9e5b-d0d0286bbe51
BSC,biswap,USDT-USDC,bbae4a5f-0c4d-4d16-a78a-d9bcffeb68f4
BSC,biswap,USDT-BSW,0605e67a-2bf3-41c7-b3a5-a84ae4740cd1
BSC,biswap,WBNB-UNI,d3036336-5aa2-4ab5-ae60-d5fb0e8bbd59
BSC,biswap,WBNB-LINK,a04f5fdb-d9f1-4e8c-a4f6-7eedef7cb8fd
BSC,biswap,GALA-WBNB,12f0d752-b570-4070-9cd8-db5f6aa445e9
BSC,biswap,ADA-WBNB,e07f5707-4718-4ae2-99db-9ec34721b1ce
BSC,biswap,GHNY-BUSD,f063eb38-0759-4535-9ea2-2f1cf4fc026b
BSC,biswap,DAI-USDT,655d4ed7-4e2e-4baf-8920-20a1d060738c
BSC,biswap,XRP-WBNB,aee7553b-7107-47d2-816f-92efec9014c8
BSC,biswap,TWT-WBNB,6083c85b-56ce-4d5b-b5d5-9469e57e888d
BSC,biswap,DOT-WBNB,1e3b6276-c6f9-484f-8a2c-92992a7b7ff0
BSC,biswap,WBNB-MATIC,78613095-44b8-4479-b7a2-879358827fa2
BSC,biswap,LTC-USDT,b245c552-d2f6-40e3-894d-2f283e171436
BSC,biswap,FIL-USDT,58f849d1-0a07-47ea-bc01-e5bc59cbd060
BSC,biswap,ETC-WBNB,80194af0-9387-4db6-a28a-aeb15d5f962f
BSC,biswap,DOGE-WBNB,565825d8-0203-4375-8bf9-df6c17b569f3
BSC,biswap,TMT-BUSD,0f532235-13fc-4aed-b448-1e2a86dbc6df
BSC,biswap,USDC-WBNB,abd8ad93-f10f-479f-844a-51d9bf1d1d3a
BSC,biswap,SHIB-WBNB,b0a8c14d-8094-47ce-a153-7ac39b0a949c
BSC,biswap,NEAR-WBNB,43652c13-32e6-455e-8007-7cfbbec0de02
BSC,biswap,CAKE-WBNB,6e35f515-388b-4eea-9ef2-cd81d81492c8
BSC,biswap,SOL-WBNB,7f9185f3-101b-44e4-9488-9a39c9a7e4bb
BSC,biswap,ATOM-WBNB,a0e17932-5874-4772-805a-9c33e18440bd
BSC,biswap,FTM-WBNB,f4597070-4b2e-4348-8de6-fa99f9e9b301
BSC,biswap,SXP-WBNB,ff8510d2-5d63-436f-abd6-33e3441869b2
BSC,biswap,USDT-BFG,0b84f5d2-1bec-4024-a913-f9fe8fd07512
BSC,biswap,AVAX-WBNB,74e4cb31-7155-4fec-9e70-dda3c722de13
BSC,biswap,WBNB-XVS,b43d68d1-0d82-40e1-8ad2-3348204815b0
BSC,biswap,TRX-WBNB,39ee083d-b498-4ccc-924e-7b12422f82f7
BSC,biswap,WBNB-SFP,47040059-4011-46be-80f5-20deba011daf
BSC,biswap,USDT-TONCOIN,491bbfd8-5a59-454d-8abf-5c0eb555b3cd
BSC,biswap,BSW-BFG,579378e1-7278-4b24-9858-95f521db3766
BSC,biswap,WBNB-EGLD,cbbe9789-38ae-4268-bf11-9a7e046a17d2
BSC,biswap,WBNB-BIFI,98cecbdb-6efc-461e-856a-752297a3fd4f
BSC,biswap,VET-WBNB,18ed0d42-2be2-43ff-90d8-92993bfa4253
BSC,biswap,WBNB-AAVE,be777331-ede0-48ab-8c50-e07dd5b86735
BSC,biswap,WBNB-TENFI,8fe9afd9-3da6-47c8-a951-7f9e22864fd3
BSC,biswap,EOS-WBNB,1f73a756-68a3-4101-9cad-fa9ff1057248
BSC,biswap,WEX-WBNB,3b4be0b7-24df-4fe8-9a12-7ee3528daaa7
BSC,biswap,ZIL-WBNB,aa1afa15-6477-4d59-8cbf-ed1e2100591b
BSC,biswap,AUTO-WBNB,56f6ab6e-f76b-49b8-90dd-3e0b3f9e8881
BSC,biswap,ETH-SUSHI,15ce9644-ce3b-4a3a-8a8f-aba113f5954c
BSC,biswap,ONE-WBNB,3a5ed409-c22e-4a4a-b65d-aa4d62eb9951
BSC,biswap,BCH-WBNB,178f31d5-d8f0-4284-b028-b2d62cbe0deb
BSC,biswap,GMT-USDT,25a85f35-78dd-4e35-8eeb-7107eee5d856
BSC,biswap,TENFI-BUSD,d8ffac69-74e4-4b13-a69d-01a8f7e0b3ec
BSC,biswap,BAT-WBNB,990dd979-4cd1-4a67-874e-345e72a92903
BSC,biswap,ALPACA-BUSD,44c4f83b-19e1-4851-9718-dc391f0de6f0
BSC,biswap,XLM-WBNB,76d83f52-283e-4899-8b39-40aba51577df
BSC,biswap,USDT-SAND,17e1813b-b300-4ad6-a80d-624de38a7583
BSC,biswap,APE-WBNB,6c6f1765-976e-4396-a03b-ab25b2b99666
BSC,biswap,TKO-WBNB,3f94dd12-b650-46c8-8fcc-0b3a337159c4
BSC,biswap,AOG-BUSD,8bc1965a-6276-44ed-8c9c-38a8cd62af50
BSC,biswap,DAR-USDT,bb180831-15c8-4632-8b4d-8c1b707daa0f
BSC,biswap,DOME-WBNB,b3bae5b2-4c63-4e3e-acf0-a42a8a667004
BSC,biswap,MBOX-WBNB,9257c4d4-4088-4268-8314-a4309735361e
BSC,biswap,AXS-WBNB,d277cab1-9b46-4ea4-8d0b-20a6d1b1b025
BSC,biswap,WBNB-GAL,fd136d52-0743-446a-9cf2-de3fec7bc3d4
BSC,biswap,RACA-WBNB,b895885f-8b44-4427-a1bd-ca60d3cffcec
BSC,biswap,MANA-USDT,804fa7a0-98c4-4f89-9ac1-65fdccf58fb5
BSC,biswap,BUSD-GQ,1adcab7f-f670-4146-9486-8690550c9b7e
BSC,biswap,WBNB-REEF,73d1d71d-7e5a-49ad-b3a0-2c064a7d8bba
BSC,biswap,TUSD-BUSD,0c550e56-09f2-4570-9ab5-ca1544ca82b3
BSC,biswap,WBNB-BAKE,add899c5-7a3b-4070-9fcb-ce55c7841bc3
BSC,biswap,WIN-WBNB,e7e14c1f-ec44-40db-a4cc-0e51b342ee2e
BSC,biswap,C98-WBNB,7455d73f-0ab6-4bc5-a6c8-ed3a8ca8f1fc
BSC,biswap,FLOKI-WBNB,1aa4f58e-df59-4aaf-9826-7f0cfd46556b
BSC,biswap,UST-BUSD,26fea057-1541-4ba9-b523-d74caa896542
BSC,biswap,LZ-WBNB,7a12b417-7628-4d76-b182-d395ca728c81
BSC,biswap,ALPHA-WBNB,2e56fab7-df66-4925-8981-995034fe8669
BSC,blue-planet,AQUA-WBNB,380cacdc-b4e9-4e7c-ae2b-bb90895942d8
BSC,blue-planet,ETH-WBNB,2a046ade-269d-4af7-9b9c-eb8094154aa1
BSC,blue-planet,BTCB-WBNB,8dca1ed0-f2c9-451e-a426-a2df5c635a86
BSC,blue-planet,GAMMA-WBNB,57846cf0-64c6-4c99-baf5-fb6b78a3fd67
BSC,blue-planet,WBNB-BUSD,b853752d-7cc5-4944-bec5-600c1ae93392
BSC,bolide,USDT,bce3c641-0757-43ac-bcdc-c737a8427575
BSC,bolide,BLID,0ee59987-e6d8-4fde-bc1f-3be97e279d81
BSC,bolide,BTC,fcec3b04-7ee8-4273-922c-424d2a452315
BSC,bolide,ETH,c86d7385-2564-4be6-933b-863783a3da1e
BSC,bolide,BLID-USDT,178ff7e0-2e48-4f00-9593-81206e72b0bd
BSC,bolide,BUSD,dba42a88-8f2d-4a90-ad01-5a0517c731b1
BSC,bolide,USDC,74525803-a8ab-446b-9a4e-f91ad2a41eea
BSC,bolide,ADA,9b9bdf02-68e4-4048-b64e-c8effe55ab40
BSC,bolide,LINK,ad5b163e-7b59-4ad4-be9b-af0954609afd
BSC,bolide,XRP,f1248f22-521f-4157-b662-45d5d751e424
BSC,bolide,MATIC,3344f10b-ea5d-4581-baba-e6f56ee54f94
BSC,bolide,DOT,e5da56e2-a716-4f32-b09d-e41f98c333c0
BSC,bolide,LTC,0302a096-4852-49a1-b38c-0d69c0bf824e
BSC,bolide,DAI,133eabf9-5f19-4d2b-ada6-fc1640be2450
BSC,dforce,EUX,51a3aeda-d661-41a3-a27a-8b6a3d4c1599
BSC,dforce,USX,7a8fa154-3136-4177-8cb7-37a85617a65f
BSC,dforce,ETH,7833d157-336f-4d3d-93b0-d4cc5d361dde
BSC,dforce,BTCB,4f93ac09-4497-461a-8ed3-3943ef394265
BSC,dforce,USDT,f818c68b-c893-4e10-9c8e-f78a6afce58a
BSC,dforce,BUSD,612b98ca-720f-4b22-93f7-e3f7f0d27596
BSC,dforce,USDC,fe912a8d-dbe4-483f-8546-495377fde351
BSC,dforce,DAI,b0b2fd7f-e32e-4171-b0b6-5d1a896e7dcb
BSC,dforce,BNB,a95a2fdd-9b03-4073-8ef9-1f81e5fa8cc4
BSC,dforce,FIL,484b3b54-0bfb-44c5-82c4-68021dde9ddd
BSC,dforce,USX-BUSD,8f614058-7d8b-4ce5-96a1-60aac01184e4
BSC,dforce,ATOM,a51ea192-b606-4730-ae26-ba12f93fa2e3
BSC,dforce,DF,7749e5fa-bcbd-476c-8489-79f0fa1fabf3
BSC,dforce,LTC,74328481-9dd3-4884-a2c5-def8d2781c6c
BSC,dforce,UNI,db35f488-a63e-4658-9cff-11fc995bc86f
BSC,dforce,CAKE,09bbef48-cd64-4596-a00b-f5fb246510ee
BSC,dot-dot-finance,EPSBNBX-BNB,711f653f-7ac9-4394-b4be-6d17d218353e
BSC,dot-dot-finance,VALBUSD-VALUSDC-VALUSDT,0c6ae138-21d3-4394-b086-45fa7c8b1067
BSC,dot-dot-finance,EPSANKRBNB-BNB,1679daf5-0163-4ce8-9832-35f15b051ede
BSC,dot-dot-finance,EPSBUSD-BNB,d839f38e-2bf9-4199-9919-14ca5ca86dec
BSC,dot-dot-finance,DEPX-EPX,4e993cd6-5493-44ca-afe9-bc455ced96f5
BSC,dot-dot-finance,VALDAIEPS,5b5e2f5e-c83c-491a-a9bc-ac533d2f56e6
BSC,dot-dot-finance,2BRL,6747f12b-892b-48c9-990f-89d715b42e9f
BSC,dot-dot-finance,EPSETH-BNB,f4bb5439-b3b3-44ad-bd33-13d1ec85f3a2
BSC,dot-dot-finance,MAIEPS,344b5cd9-55f6-4857-b2f1-25f4d284c2a3
BSC,dot-dot-finance,EPSBUSD-JCHF,4674ea11-f0dc-42b0-8d06-595fa41e23aa
BSC,dot-dot-finance,EPSBUSD-BTCB,d339df48-a959-472f-9ad1-4008fd09368b
BSC,dot-dot-finance,EPSDEPX-BUSD,85df924c-0512-43b3-a134-899ee6feea66
BSC,dot-dot-finance,EPSBUSD-DDD,aa4e9abe-d9d9-446f-880b-774ce86f9dd5
BSC,dot-dot-finance,DDD-WBNB,db75f8a8-0ff6-4955-80b3-7b1bceebc4d9
BSC,dot-dot-finance,EPSVALAS-BNB,279d6036-1ee7-44b5-9cf7-f4ed26a2dd60
BSC,dot-dot-finance,EPSJRT-BNB,e72fc943-157b-41d5-9660-3004431b3d1f
BSC,dot-dot-finance,3BRL,a2961c79-c93a-4a44-b630-12f18570392a
BSC,dot-dot-finance,EPSEPX-BNB,ada6f2aa-3928-422f-bc50-14d2040ce1a7
BSC,dot-dot-finance,VALTUSDEPS,7cca5f87-be99-4f84-aa84-a70d11f02f94
BSC,dot-dot-finance,2EPX,30f7acd7-ebd2-41fa-8e96-b00ab762d202
BSC,dot-dot-finance,EPSBUSD-EPX,ede05a30-869f-4beb-8ab9-5d000d0137f0
BSC,dot-dot-finance,UST-BUSD,2906b533-30d3-4c1f-9356-41dac2257954
BSC,dot-dot-finance,EPSBUSD-JBRL,2d6aab3d-f500-41f4-8d7b-b515082d5a8a
BSC,dot-dot-finance,CZUSD-BUSD,bc799799-6ca9-45d7-9305-3abeaf9a0d12
BSC,dot-dot-finance,EPSBUSD-ARTH.BSC,9a8cb890-d3c1-4792-ae9f-e26888051203
BSC,ellipsis-finance,USDD-BUSD,91a01b83-22d5-470c-bdff-06246e88e66b
BSC,ellipsis-finance,BUSD-USDC-BUSD-T,f668662e-4831-42ed-9a87-61c466f7a6ca
BSC,ellipsis-finance,BNBX-BNB,70b852c4-b158-442c-a9a4-d88d6bdb5d6a
BSC,ellipsis-finance,BUSD-USDC-BUSD-T,3ac59f31-277c-41f0-b987-ef50418d7c31
BSC,ellipsis-finance,ANKRBNB-BNB,05970643-f5b6-450e-af17-e33b51e39498
BSC,ellipsis-finance,DEPX-EPX,b3725918-9d15-43ae-90f7-b9a0ef79750c
BSC,ellipsis-finance,BUSD-BNB,556f9984-488d-46a3-8860-ffea5de97e51
BSC,ellipsis-finance,TUSD-BUSD-USDC-BUSD-T,8fa09ac6-dcc1-4aa8-af9b-9c23b08c5804
BSC,ellipsis-finance,DAI-BUSD-USDC-BUSD-T,f2b745b2-99bb-46b1-8fd9-b4fb5ffe36e8
BSC,ellipsis-finance,JBRL-BRZ,4bd8793f-b4ab-4310-b27a-c1a873ad9780
BSC,ellipsis-finance,DEUSDC-BUSD-USDC-USDT,a465f65b-2dc9-4aa5-95aa-43396c27847b
BSC,ellipsis-finance,ETH-BNB,b0cdc540-8be5-4a60-8248-f84d1d187997
BSC,ellipsis-finance,MAI-BUSD-USDC-USDT,c313b7af-84a5-4264-aa76-c858f0ad240f
BSC,ellipsis-finance,BUSD-JCHF,73fcd252-4ec5-4148-9b2a-7d894b1edbf1
BSC,ellipsis-finance,BUSD-BTCB,a26dae99-bf0a-45ab-b4c7-e6e133549051
BSC,ellipsis-finance,BUSD-DEPX,31dccba0-3124-4a86-9941-9adab54f8abe
